10048
10240
10432
10792
11456
4736
5169
5333
5956
6156
6515
6528
6592
6592
7168
7232
7297
7341
7360
7424
7616
7744
7872
8192
8192
8640
9061
9124
9280
9280
9292
9378
9728
9856
